feature,correlation,importance
tide_12h_r_squared,-0.04914494156993922,0.005948494548289852
tide_12h_mean,0.019302335308924248,0.005793820048117368
future_tide_min,0.01798336010169251,0.005596706968575222
rain_actual_虞北平原_mean,0.3367568738695474,0.005390285176293294
tide_12h_min,0.11636225059706207,0.005344486983829509
tide_24h_r_squared,-0.1341216356660168,0.005295622632567327
flow_mean,0.22963382399787274,0.004931330432260933
future_tide_range,-0.1316008821316516,0.004920413836389417
tide_12h_max,-0.03428387304808805,0.0049149317221430415
flow_var,0.21224940328442457,0.004697397265686124
tide_24h_max,-0.03509459623064499,0.00450707383366035
tide_24h_range,-0.051534028707184334,0.004336672311218565
rain_actual_虞南山区_mean,0.33634645566952226,0.004329523464025744
rain_actual_虞南山区_sum,0.3605035128845286,0.004286539786319111
rain_actual_新昌_mean,0.32624225920328903,0.003929490378495372
rain_actual_新昌_sum,0.3450464958674094,0.0038917757673616925
rain_actual_虞南山区_max,0.17221619921371253,0.003853818112499532
rain_actual_嵊州_sum,0.3662145604489387,0.0037676053107134756
tide_12h_rise_rate,-0.18428557034148715,0.0037414809141498476
rain_actual_虞北平原_max,0.14900530090531758,0.0035943166762307274
flow_max,0.2547934633913936,0.0034670697002015696
future_tide_max,-0.1328323186076389,0.0033561804060811664
is_rush_hour,-0.022936597223496766,0.0028953222066838524
tide_12h_phase,-0.03224676582396336,0.0027338619052598573
tide_24h_phase,-0.023015779754825157,0.0026361112331199188
rain_actual_新昌_max,0.17526316674606354,0.0026018090463924637
tide_12h_range,-0.055511382821332646,0.002599422677583479
rain_actual_嵊州_max,0.173812201415977,0.002548992331500556
future_tide_phase,-0.02596928807434147,0.0024342615907731163
rain_change_rate,-0.0485906236498301,0.002369860343239915
is_weekend,-0.005780216041995955,0.0020029793640335557
rain_actual_绍兴平原_max,0.14617880737340402,0.0018349568043630354
tide_12h_fall_rate,-0.07275325980532922,0.0015798994826955353
future_water_missing,-0.22975082159086158,0.0014709333710023343
tide_24h_cycle_count,-0.13025914428537314,0.00112102691839157
tide_12h_cycle_count,-0.2083199663228741,0.001065048956479326
future_tide_rise_rate,0.027134145190119304,0.0005582867036257117
future_tide_cycle_count,0.032233272670765464,0.0005101389373433684
rain_forecast_新昌_sum,0.06569363216599637,0.00023674729288322786
rain_forecast_嵊州_sum,0.039811254419650714,0.00018874044026250087
rain_forecast_绍兴平原_sum,0.02869859035529733,0.0001819951930630437
rain_forecast_新昌_max,0.05918672051627082,0.00018088447093015793
flow_missing,0.06784653904346642,0.0001764024404850149
water_missing,0.06339019213802455,0.00014546694560779188
rain_forecast_绍兴平原_mean,0.05621156043182787,0.00012077607696626945
rain_forecast_虞南山区_max,0.08591708610678102,0.00011706244676893767
rain_forecast_新昌_mean,0.08011014305631745,0.00010683201999922964
rain_forecast_avg,0.04710299131597268,0.00010282840108152032
water_status_missing,0.06685992661455711,0.00010123963538582986
rain_forecast_虞北平原_mean,0.030221118701766112,9.312967699856009e-05
rain_forecast_虞北平原_sum,0.017072384973201092,9.274607788696795e-05
future_tide_fall_rate,0.027748823454285754,8.085402924386431e-05
rain_forecast_total,0.04710299131597183,7.306154655698433e-05
rain_forecast_绍兴平原_max,0.049329021353137006,7.078711318161848e-05
rain_forecast_虞南山区_mean,0.07693787241679012,6.657857215827363e-05
rain_forecast_嵊州_mean,0.05720033433744344,5.9430288477964707e-05
rain_missing,-0.059537649955514096,5.92222564571813e-05
rain_forecast_嵊州_max,0.048833947225646754,5.4947440585622504e-05
rain_forecast_虞南山区_sum,0.05479118039913894,5.363150892789815e-05
rain_forecast_虞北平原_max,0.040218583194619587,3.648500873071824e-05
