feature,correlation,importance
tide_12h_tide_max,-0.03428387304808805,0.0053514972171353125
flow_mean,0.22963382399787274,0.0052425418086990095
tide_24h_tide_rise_rate,-0.2857651920349202,0.005109365208311296
rain_actual_新昌_mean,0.32624225920328903,0.004869971893359358
rain_actual_嵊州_sum,0.3662145604489387,0.00479852928203123
tide_24h_tide_range,-0.058856077366136565,0.004717153505846235
rain_actual_虞南山区_mean,0.33634645566952226,0.004383099863961074
rain_actual_虞南山区_sum,0.3605035128845286,0.004199593300850692
tide_24h_tide_min,0.11437698355517545,0.004151850691687239
tide_12h_tide_rise_rate,-0.18428557034148715,0.0039123032861021366
flow_max,0.2547934633913936,0.003819109486313006
flow_var,0.21224940328442457,0.0037800190741137736
rain_actual_新昌_sum,0.3450464958674094,0.0037770547713863534
tide_24h_tide_phase,-0.03094950976087851,0.0033903643774398236
rain_actual_虞南山区_max,0.17221619921371253,0.003254022178776148
rain_actual_新昌_max,0.17526316674606354,0.003200420405840367
future_tide_tide_max,-0.13174002735687984,0.0030969224673700812
rain_actual_虞北平原_max,0.14900530090531758,0.0030574270651663603
future_tide_tide_phase,-0.026542277722919533,0.0027759908695225233
tide_12h_tide_phase,-0.03224676582396336,0.0026959196889386632
is_rush_hour,-0.022936597223496766,0.0026818345656721286
tide_12h_tide_range,-0.055511382821332646,0.0024970172427983594
rain_change_rate,-0.0485906236498301,0.002070045814037939
rain_actual_嵊州_max,0.173812201415977,0.0019896682889553713
is_weekend,-0.005780216041995955,0.001930678002474729
rain_actual_绍兴平原_max,0.14617880737340402,0.0018826614299230363
tide_12h_tide_fall_rate,-0.07275325980532922,0.001783476160256941
future_water_missing,-0.22975082159086158,0.0016545609028185246
tide_24h_tide_cycle_count,-0.29465789285643473,0.0013764501848642615
tide_12h_tide_cycle_count,-0.2083199663228741,0.0011635666204851043
future_tide_tide_rise_rate,0.027134145190119304,0.0008972238643360785
future_tide_tide_cycle_count,0.032233272670765464,0.0005798111164714854
future_tide_tide_fall_rate,0.027748823454285754,0.00033200305300664924
rain_forecast_嵊州_sum,0.039811254419650714,0.00026789452607602624
rain_forecast_虞南山区_sum,0.05479118039913894,0.000215916036074578
rain_forecast_绍兴平原_mean,0.05621156043182787,0.0001994454236297253
rain_forecast_绍兴平原_max,0.049329021353137006,0.00019578918585801288
rain_forecast_嵊州_max,0.048833947225646754,0.00017575234673772026
rain_forecast_新昌_mean,0.08011014305631745,0.0001729870125838771
rain_forecast_新昌_max,0.05918672051627082,0.0001600896450658166
rain_forecast_嵊州_mean,0.05720033433744344,0.0001343462268298933
rain_forecast_虞南山区_mean,0.07693787241679012,0.00011611182922134351
rain_forecast_绍兴平原_sum,0.02869859035529733,0.00010818745707047148
water_status_missing,0.06685992661455711,0.00010358763493689817
flow_missing,0.06784653904346642,8.771538251457498e-05
rain_forecast_虞北平原_sum,0.017072384973201092,8.558157992743239e-05
rain_forecast_avg,0.04710299131597268,7.249963424558231e-05
water_missing,0.06339019213802455,5.911160119273298e-05
rain_forecast_虞南山区_max,0.08591708610678102,5.426485721469715e-05
rain_forecast_虞北平原_max,0.040218583194619587,4.3343573477318925e-05
rain_forecast_total,0.04710299131597183,3.087351731791896e-05
rain_forecast_新昌_sum,0.06569363216599637,1.944677421301994e-05
rain_forecast_虞北平原_mean,0.030221118701766112,1.8859690248412227e-05
rain_missing,-0.059537649955514096,1.3862987991526563e-05
water_rain_ratio,,0.0
