feature,r2_score
large_gate_priority,0.49718600248305944
is_large_gate_pattern,0.49718600248305944
prev_gate_count,0.4554848329084844
prev_duration,0.4356060728796316
ops_week_total_duration,0.24380758269628788
ops_week_avg_gates,0.23026094860147261
ops_week_count,0.21999156883691395
rain_actual_avg,0.20519254344760696
rain_actual_total,0.20519254344760685
rain_actual_嵊州_sum,0.19416664400917494
rain_actual_虞南山区_sum,0.18860067154888205
rain_actual_虞北平原_sum,0.18610217506658644
rain_actual_绍兴平原_sum,0.1785195405302693
rain_actual_嵊州_mean,0.17562474213132329
rain_actual_新昌_sum,0.16657878158581496
rain_actual_虞南山区_mean,0.16470683327263957
rain_actual_虞北平原_mean,0.15328870440675568
rain_actual_新昌_mean,0.14611355318687502
rain_actual_绍兴平原_mean,0.1441458278147083
flow_max,0.1434496250715095
flow_mean,0.1421737966351233
flow_var,0.12738807976040722
tide_24h_fall_rate,0.12269130760593472
water_status_min,0.11022236958097542
flow_range,0.10738200482308191
flow_min,0.10441691205011494
tide_24h_cycle_count,0.09449232393040652
hour_cos,0.09143604264837579
tide_24h_rise_rate,0.08809748267347894
future_tide_r_squared,0.06923903763152905
tide_12h_cycle_count,0.06481056185307765
tide_type,0.04945119696288858
tide_12h_rise_rate,0.047862953205240255
rain_actual_虞南山区_max,0.04498154145606503
tide_12h_min,0.04171658101297038
rain_actual_新昌_max,0.03910998721141723
rain_actual_嵊州_max,0.03622752299906973
rain_actual_虞北平原_max,0.03313005244892542
tide_24h_min,0.032637223815061955
future_tide_slope,0.03157487437618278
future_tide_range,0.02952523119126671
flow_skew,0.027601922719948768
tide_24h_r_squared,0.026697855026917128
tide_12h_phase,0.026609211749515693
water_rain_ratio,0.02615455029946956
prev_op_hour,0.025637620998925192
rain_actual_绍兴平原_max,0.024785681279231975
water_status_mean,0.02468201740629128
future_tide_phase,0.024504948808145022
water_status_max,0.023887351793278055
tide_24h_phase,0.02349374724065545
future_tide_max,0.023415571236100385
water_status_missing,0.02305758820995496
water_missing,0.022484692164848163
flow_missing,0.022352751749093014
future_tide_tide_type,0.021231108205603255
date,0.019912595169940706
future_tide_mean,0.019074730789187422
water_status_range,0.01904509219822048
flow_rain_ratio,0.01312768204252246
tide_12h_range,0.011188076614763398
tide_12h_fall_rate,0.010233000438059414
tide_24h_range,0.0101093221175097
rain_change_rate,0.009672249006586031
tide_12h_tide_type,0.008158217479845575
future_tide_min,0.0077366463288527365
hour_of_day,0.007098968338985601
tide_12h_slope,0.006482936921417659
tide_24h_max,0.0055822309521486035
tide_12h_max,0.005101044397386789
hour_sin,0.004129467031107392
tide_12h_r_squared,0.0037022827408677017
is_weekend,0.0032457201154916238
is_rush_hour,0.003033490046484011
day_of_year,0.0018981081763931318
month,0.00163251153739008
tide_24h_tide_type,0.001552100783719923
future_tide_cycle_count,0.0014433625777415804
day_of_week,0.0013002057300977032
rain_forecast_新昌_sum,0.0010923958590736138
future_tide_fall_rate,0.0006776454802819298
future_tide_rise_rate,0.0006022377074356156
rain_missing,0.000599690229071359
water_status_slope,0.00046829186102381737
rain_forecast_虞南山区_max,0.0003427008644077967
rain_forecast_虞北平原_sum,0.0002542796915965262
rain_forecast_新昌_mean,0.00025375547571226953
rain_forecast_绍兴平原_sum,0.00020830183724029894
hour_similar_to_large_gate,0.0002050824626546044
rain_forecast_虞北平原_mean,0.00017978889472936022
rain_forecast_虞北平原_max,7.51357271364661e-05
tide_24h_slope,4.878768236515896e-05
tide_12h_mean,4.5758831779929565e-05
rain_forecast_绍兴平原_mean,3.799215949185086e-05
rain_forecast_虞南山区_mean,3.334430250456766e-05
rain_forecast_新昌_max,1.9983674576118382e-05
rain_forecast_嵊州_mean,1.8454356623620605e-05
rain_forecast_avg,1.5007059881111395e-05
rain_forecast_total,1.5007059881111395e-05
rain_forecast_嵊州_max,1.0092660302940537e-05
tide_24h_mean,3.6037192566729104e-06
rain_forecast_嵊州_sum,2.3866954961260234e-06
rain_forecast_虞南山区_sum,2.0773679419994195e-06
rain_forecast_绍兴平原_max,8.571750912400589e-07
large_gate_avg_duration,0.0
tide_similar_to_large_gate,0.0
rain_similar_to_large_gate,0.0
future_water_missing,0.0
