feature,r2_score
prev_gate_count,0.3399524252272157
prev_duration,0.25387110285996295
large_gate_priority,0.2143919258021294
is_large_gate_pattern,0.2143919258021293
ops_week_avg_gates,0.21338365139634652
ops_week_count,0.1982683793209059
ops_week_total_duration,0.18371572279617465
rain_actual_total,0.16199495518333085
rain_actual_avg,0.16199495518333085
rain_actual_嵊州_sum,0.1516886755782496
rain_actual_虞北平原_sum,0.1495535902148073
rain_actual_绍兴平原_sum,0.14863756008018325
rain_actual_嵊州_mean,0.14475786115417533
rain_actual_虞南山区_sum,0.13936903105140264
rain_actual_新昌_sum,0.1359141109893952
rain_actual_虞北平原_mean,0.13337305411598943
rain_actual_绍兴平原_mean,0.1309136898321991
rain_actual_虞南山区_mean,0.1307464254517151
rain_actual_新昌_mean,0.12865594292781501
flow_max,0.10560759170767742
flow_range,0.09497664621920066
tide_24h_fall_rate,0.09329986417130287
hour_cos,0.0928552777441699
flow_mean,0.09048360982860082
water_status_min,0.08043301379245116
future_tide_r_squared,0.07876173236050099
flow_var,0.07805432218343045
tide_12h_cycle_count,0.06697219463701332
tide_24h_rise_rate,0.061723491051370316
flow_min,0.05676720065580354
tide_12h_rise_rate,0.0514962403308723
tide_24h_cycle_count,0.05119331332216526
rain_actual_虞南山区_max,0.05115395226646491
rain_actual_新昌_max,0.04433730934983815
rain_actual_嵊州_max,0.043175766400687765
future_tide_slope,0.03884625904748307
rain_actual_虞北平原_max,0.03431836551670986
water_rain_ratio,0.033417671924663495
rain_actual_绍兴平原_max,0.03231004877697874
tide_type,0.031195425152842904
tide_12h_min,0.027829214925686574
future_tide_range,0.026272688595354365
future_tide_mean,0.025127438361266963
future_tide_max,0.02438052808006108
prev_op_hour,0.023186129377104958
tide_24h_r_squared,0.0227235705080735
tide_24h_min,0.019422149646977305
flow_rain_ratio,0.014820886782503373
water_status_mean,0.013230011580225964
water_status_max,0.011507692173204132
future_tide_tide_type,0.011197977226723221
water_status_missing,0.010913125325164419
flow_skew,0.010870449302044505
flow_missing,0.010852284349530672
water_missing,0.010342718552448837
tide_12h_phase,0.009445368816107469
tide_12h_fall_rate,0.009248263894255482
future_tide_phase,0.008742612394066707
water_status_range,0.008318003584778522
tide_24h_phase,0.00770959638866886
date,0.006181009139773153
tide_12h_range,0.005709988719534431
hour_of_day,0.0047827536151276995
tide_24h_range,0.004502799899223864
tide_12h_slope,0.0044572608152424475
water_status_slope,0.0034275233472631506
rain_forecast_虞南山区_max,0.002922052365686989
rain_missing,0.002431792472987082
rain_forecast_新昌_sum,0.0023865968953473704
rain_change_rate,0.0022262259685480457
future_tide_min,0.002213035799656038
tide_12h_r_squared,0.0022122906720039026
rain_forecast_新昌_mean,0.0021944201371771888
rain_forecast_虞南山区_mean,0.002048440886187386
tide_12h_max,0.0019891866077831333
tide_24h_max,0.0019655631720172373
month,0.0019308839517965248
day_of_year,0.0017068557986655852
tide_12h_tide_type,0.0015320339218545254
rain_forecast_虞南山区_sum,0.00143340530006697
is_weekend,0.0014004682777204458
is_rush_hour,0.0013582901932017721
hour_sin,0.0010469956706319339
rain_forecast_avg,0.001011906069055435
rain_forecast_total,0.001011906069055435
rain_forecast_新昌_max,0.0009131800962072223
day_of_week,0.0009127360187503042
rain_forecast_嵊州_mean,0.0007912613936833512
rain_forecast_绍兴平原_mean,0.0007335423621859238
rain_forecast_虞北平原_max,0.0007066874383216959
tide_12h_mean,0.0006953966542460055
rain_forecast_嵊州_max,0.0005880574855452458
rain_forecast_嵊州_sum,0.0005754105727346914
rain_forecast_绍兴平原_max,0.0004660901875668255
future_tide_rise_rate,0.00045741748612715405
rain_forecast_虞北平原_mean,0.000401323769824824
future_tide_cycle_count,0.00031539347038500587
tide_24h_mean,0.0002708159587199166
rain_forecast_绍兴平原_sum,0.00019847874416656364
rain_forecast_虞北平原_sum,0.000139436579065344
future_tide_fall_rate,0.00011590198273969676
tide_24h_tide_type,0.000114213625849513
hour_similar_to_large_gate,0.00010012210481102901
tide_24h_slope,1.8667811563233272e-07
large_gate_avg_duration,0.0
rain_similar_to_large_gate,0.0
tide_similar_to_large_gate,0.0
future_water_missing,0.0
