feature,r2_score
prev_duration,0.44069842103270107
large_gate_priority,0.3996505950051371
is_large_gate_pattern,0.3996505950051371
prev_gate_count,0.366338254036348
ops_week_total_duration,0.21850696185455376
ops_week_avg_gates,0.18418853515139144
ops_week_count,0.18240327166764214
rain_actual_avg,0.14935556579721743
rain_actual_total,0.14935556579721743
rain_actual_嵊州_sum,0.14523488501073145
tide_24h_fall_rate,0.14361388273430054
water_status_min,0.14339553829219553
rain_actual_虞南山区_sum,0.14125429896107378
rain_actual_虞北平原_sum,0.13197557319110675
rain_actual_新昌_sum,0.12601116926181677
tide_24h_cycle_count,0.12538261325907996
rain_actual_嵊州_mean,0.12497077260229361
rain_actual_绍兴平原_sum,0.12074797716730767
rain_actual_虞南山区_mean,0.11864159735445634
tide_24h_rise_rate,0.10759293106378565
flow_mean,0.1054493345719012
rain_actual_新昌_mean,0.10528642607884953
rain_actual_虞北平原_mean,0.10254122337203186
flow_max,0.09821856069373713
rain_actual_绍兴平原_mean,0.09024233910879531
flow_var,0.08740960019965416
future_tide_r_squared,0.08137035409656734
flow_min,0.07558842772581209
tide_12h_cycle_count,0.07011402305998649
flow_range,0.0697588251658775
hour_cos,0.06728023125587668
tide_type,0.061958844224584864
tide_12h_min,0.06152667550065749
tide_24h_min,0.05748778336707594
tide_12h_rise_rate,0.05456407866724322
water_status_mean,0.048018243477228384
tide_12h_phase,0.04764561571046977
water_status_max,0.04738283973377755
water_status_missing,0.04669228722008267
water_missing,0.045873367077106764
flow_missing,0.04523359395151971
tide_24h_phase,0.04468032540619238
future_tide_phase,0.043567119136826205
future_tide_range,0.042950585727033475
future_tide_tide_type,0.04089428892826963
water_status_range,0.04078659248902572
flow_skew,0.03953044231935687
date,0.0362507883586386
future_tide_max,0.03207221005385563
tide_24h_r_squared,0.028758181555873064
water_rain_ratio,0.027912355325158456
tide_12h_range,0.026425782117651675
tide_24h_range,0.026417522801022053
tide_12h_tide_type,0.024346652815875558
rain_actual_虞南山区_max,0.02380575386089423
future_tide_slope,0.02261723223682255
rain_actual_新昌_max,0.021485856437949646
future_tide_mean,0.02125425628522215
rain_actual_虞北平原_max,0.019041389183826585
tide_24h_max,0.018552731293985714
prev_op_hour,0.01823791970825195
rain_actual_嵊州_max,0.01714213409196541
tide_12h_max,0.016824643310561216
future_tide_min,0.014742465010498917
flow_rain_ratio,0.013722345839486172
rain_change_rate,0.010771415877285029
tide_12h_r_squared,0.010708006389993363
tide_12h_fall_rate,0.010189108608663178
rain_actual_绍兴平原_max,0.010187775214195338
tide_24h_tide_type,0.009635475927605164
future_tide_cycle_count,0.006337285056470132
hour_of_day,0.006145749188167571
future_tide_rise_rate,0.005001439445674216
hour_sin,0.004758989756287302
is_rush_hour,0.004257963458075387
tide_12h_slope,0.0039054130766176254
tide_24h_mean,0.003547920757781875
day_of_year,0.0027965667970274444
is_weekend,0.0025678231354666625
future_tide_fall_rate,0.0024853111737574984
rain_missing,0.00243699305220757
month,0.0023688476685320703
tide_12h_mean,0.002334670746923395
rain_forecast_新昌_sum,0.0020448741563613426
rain_forecast_嵊州_max,0.0008902704632592906
rain_forecast_虞北平原_mean,0.0006491344075024719
rain_forecast_绍兴平原_mean,0.0005012265420367701
rain_forecast_绍兴平原_sum,0.00041565845507796073
rain_forecast_虞北平原_sum,0.0003872034592563578
day_of_week,0.00032775250018135527
rain_forecast_嵊州_mean,0.0003172117656566886
rain_forecast_新昌_max,0.0002167409326144787
water_status_slope,0.00015602283725724142
rain_forecast_虞南山区_mean,0.0001366629087820037
rain_forecast_绍兴平原_max,7.018281463111453e-05
rain_forecast_虞南山区_sum,6.937180306265667e-05
rain_forecast_虞北平原_max,4.602239746276382e-05
rain_forecast_新昌_mean,4.0043798854250134e-05
tide_24h_slope,3.640571803043002e-05
rain_forecast_虞南山区_max,2.273061433200052e-05
rain_forecast_total,1.7833524105670406e-05
rain_forecast_avg,1.7833524105670406e-05
hour_similar_to_large_gate,4.850872094785963e-06
rain_forecast_嵊州_sum,4.778809317818045e-06
future_water_missing,0.0
large_gate_avg_duration,0.0
tide_similar_to_large_gate,0.0
rain_similar_to_large_gate,0.0
