feature,r2_score
date,0.6429884496884336
prev_duration,0.5358929865614765
tide_24h_cycle_count,0.48540165532916557
water_status_min,0.4550155812992982
water_status_range,0.44159005212032043
tide_24h_mean,0.4082039998951682
rain_actual_新昌_mean,0.3978263482337341
rain_actual_嵊州_sum,0.3923035464637248
tide_24h_max,0.381690736069612
rain_actual_新昌_sum,0.38130939374114425
rain_actual_嵊州_mean,0.3796319190516996
rain_actual_total,0.3511661062491487
rain_actual_avg,0.35116610624914857
tide_12h_cycle_count,0.3353300370315603
tide_12h_tide_type,0.3353300370315603
rain_actual_虞南山区_sum,0.3323308395925729
rain_actual_虞南山区_mean,0.3291703885401488
prev_gate_count,0.31480373570611664
is_large_gate_pattern,0.30841135068061487
large_gate_priority,0.30841135068061487
tide_24h_range,0.3069309681756893
rain_actual_虞北平原_sum,0.286482380255746
tide_12h_mean,0.2824930396080514
rain_actual_虞北平原_mean,0.26830352615077724
tide_24h_fall_rate,0.2582451247780184
future_tide_r_squared,0.2381178401747207
hour_similar_to_large_gate,0.2332164334388639
ops_week_avg_gates,0.23223287805010362
flow_range,0.22790131649498657
tide_12h_rise_rate,0.22543210054107665
rain_forecast_嵊州_max,0.22090921869054758
flow_max,0.21201418137432626
rain_actual_绍兴平原_sum,0.2014161271636702
day_of_year,0.19805251939154422
flow_var,0.1935456296991085
flow_mean,0.1927487096173317
tide_12h_max,0.17880180286713998
rain_forecast_新昌_max,0.1685054144801259
tide_24h_min,0.16440802776453034
future_tide_min,0.15273711545974378
tide_12h_phase,0.14843563227552725
month,0.1441543679759939
rain_actual_绍兴平原_mean,0.1394117634700036
tide_24h_r_squared,0.13384076644775045
water_status_max,0.13041081914270958
rain_actual_虞南山区_max,0.12612394284081707
tide_12h_slope,0.11679599917560679
water_rain_ratio,0.1152720411288013
water_status_slope,0.10974906267841633
tide_24h_rise_rate,0.10003432045982275
tide_12h_range,0.09998603812841045
rain_actual_新昌_max,0.09811473175403385
rain_forecast_绍兴平原_max,0.09162568767332491
water_status_mean,0.08686526056845012
rain_forecast_绍兴平原_mean,0.08557288688257958
tide_type,0.08504810776793614
tide_24h_tide_type,0.08504810776793614
day_of_week,0.08459145075786545
flow_rain_ratio,0.07372138612397472
rain_change_rate,0.0688505907222754
hour_cos,0.06447755741324768
is_rush_hour,0.06158887644928146
future_tide_range,0.06111725612943564
rain_forecast_绍兴平原_sum,0.05873548525149608
tide_24h_phase,0.05769051153461524
rain_forecast_虞北平原_mean,0.05610791691540051
ops_week_total_duration,0.04942304419486454
rain_actual_嵊州_max,0.047940139224253664
is_weekend,0.04025727785937194
ops_week_count,0.03799860541066791
rain_forecast_虞北平原_sum,0.034537925646610956
future_tide_slope,0.0324846570471351
rain_forecast_虞南山区_max,0.03162966630212827
rain_forecast_嵊州_mean,0.03079686892425526
tide_12h_r_squared,0.026880274163408657
future_tide_tide_type,0.0246619385717588
rain_actual_虞北平原_max,0.02344339108275506
flow_min,0.0222862255651457
future_tide_mean,0.021899086718860983
rain_forecast_虞北平原_max,0.02020820845003235
hour_sin,0.01940468982501664
future_tide_fall_rate,0.01789258346631506
tide_12h_min,0.017018424913828212
rain_forecast_新昌_sum,0.014593244089829982
rain_forecast_虞南山区_mean,0.011813728650106103
rain_forecast_新昌_mean,0.011783067100064382
rain_forecast_total,0.00884024747286527
rain_forecast_avg,0.00884024747286527
tide_24h_slope,0.0064883037469283256
rain_forecast_嵊州_sum,0.006471596692395498
future_tide_max,0.005243081811751482
future_tide_rise_rate,0.004714138639504317
rain_forecast_虞南山区_sum,0.0025315001540222593
future_tide_cycle_count,0.002225199738333461
future_tide_phase,0.002207776844629361
flow_skew,0.002011405413768874
hour_of_day,0.0009729800768513153
tide_12h_fall_rate,0.00036830568252776974
prev_op_hour,8.317237568111757e-06
rain_actual_绍兴平原_max,7.636954207912439e-06
flow_missing,0.0
large_gate_avg_duration,0.0
tide_similar_to_large_gate,0.0
rain_similar_to_large_gate,0.0
water_status_missing,0.0
water_missing,0.0
rain_missing,0.0
future_water_missing,0.0
