mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.0891495227813721,1.8212899736350023,0.007745218276977539,0.0007128765335674408,0.1,l1,"{'classifier__C': 0.1, 'classifier__penalty': 'l1'}",0.031446540880503145,0.06289308176100629,0.056962025316455694,0.02531645569620253,0.05063291139240506,0.045450203009314544,0.014595251776161455,6
0.14375486373901367,0.048284700366631114,0.008295440673828125,0.00042034255991868453,0.1,l2,"{'classifier__C': 0.1, 'classifier__penalty': 'l2'}",0.050314465408805034,0.03773584905660377,0.06962025316455696,0.0759493670886076,0.08227848101265822,0.06317968314624632,0.01662655929952828,5
2.7968799591064455,0.3478878126767082,0.007090473175048828,0.0010600109074584486,1.0,l1,"{'classifier__C': 1, 'classifier__penalty': 'l1'}",0.06289308176100629,0.050314465408805034,0.0759493670886076,0.06329113924050633,0.06962025316455696,0.06441366133269644,0.008515170574593686,4
0.48271026611328127,0.05964342622831964,0.008282756805419922,0.0002751107676226873,1.0,l2,"{'classifier__C': 1, 'classifier__penalty': 'l2'}",0.06289308176100629,0.07547169811320754,0.0759493670886076,0.0949367088607595,0.06329113924050633,0.07450839901281744,0.011671012715745931,1
6.015531015396118,0.3644388871282103,0.005599451065063476,0.0012251684300205892,10.0,l1,"{'classifier__C': 10, 'classifier__penalty': 'l1'}",0.0440251572327044,0.07547169811320754,0.08227848101265822,0.056962025316455694,0.0759493670886076,0.0669373457527267,0.01423992647746511,3
1.6594026565551758,0.08084074174395625,0.007067966461181641,0.001585164686276846,10.0,l2,"{'classifier__C': 10, 'classifier__penalty': 'l2'}",0.05660377358490566,0.07547169811320754,0.08227848101265822,0.06329113924050633,0.06962025316455696,0.06945306902316693,0.008986843842717687,2
